datetime_hour;Tarbimine;elering_forecast;consumption_hourly;viga;viga_protsent;viga_vs_elering_forecast;viga_vs_elering_forecast_protsent;viga_actual_vs_elering_forecast;viga_actual_vs_elering_forecast_protsent;Ajatempel (UTC)
2025-09-22 19:00:00;838.8;814.475;800.2201574575661;-38.57984254243388;-4.599408982169037;-14.254842542433948;-1.750187856279683;24.324999999999932;2.986586451395062;1758567600
2025-09-22 20:00:00;763.1;753.35;734.1582351671743;-28.941764832825697;-3.7926569037905513;-19.191764832825697;-2.547523041458246;9.75;1.2942191544434858;1758571200
2025-09-22 21:00:00;712.5;744.95;735.8204851044494;23.320485104449403;3.2730505409753547;-9.129514895550642;-1.225520490710872;-32.450000000000045;-4.355997046781669;1758574800
2025-09-22 22:00:00;706.1;693.775;701.030574740052;-5.069425259948048;-0.7179472114357808;7.255574740051998;1.0458109242985114;12.325000000000045;1.7765125581060208;1758578400
2025-09-22 23:00:00;671.1;672.65;679.6519693952586;8.551969395258538;1.2743211734851048;7.001969395258584;1.0409528573936793;-1.5499999999999545;-0.23043187393145834;1758582000
2025-09-23 00:00:00;661.2;671.55;672.9703270272572;11.770327027257167;1.7801462533661776;1.4203270272572581;0.21149981792230782;-10.349999999999909;-1.5412106321197097;1758585600
2025-09-23 01:00:00;660.7;660.35;678.1625436602318;17.462543660231745;2.643036727748107;17.812543660231768;2.6974397910550114;0.35000000000002274;0.05300219580525823;1758589200
2025-09-23 02:00:00;706.5;703.5;710.4775577021479;3.9775577021479194;0.5629947207569596;6.977557702147919;0.9918347835320426;3.0;0.42643923240938164;1758592800
2025-09-23 03:00:00;802.9;793.15;810.2349264578994;7.334926457899428;0.9135541733590021;17.084926457899428;2.154059945520952;9.75;1.2292756729496312;1758596400
2025-09-23 04:00:00;975.4;945.725;937.1509411863278;-38.24905881367215;-3.9213716233004052;-8.574058813672195;-0.9066122618807999;29.674999999999955;3.1378043300113623;1758600000
2025-09-23 05:00:00;1021.0;992.9;1023.6202518811444;2.6202518811444406;0.256635835567526;30.720251881144463;3.0939925351137543;28.100000000000023;2.830093665021656;1758603600
2025-09-23 06:00:00;933.5;1029.275;1041.8319214647058;108.33192146470583;11.60491927849018;12.556921464705738;1.219977310699836;-95.77500000000009;-9.305093390979096;1758607200
2025-09-23 07:00:00;877.9;980.525;1034.115729763961;156.21572976396112;17.794251026763995;53.59072976396112;5.465513858796167;-102.625;-10.466331812039469;1758610800
2025-09-23 08:00:00;854.7;980.425;1043.5768649877805;188.87686498778044;22.09861530218561;63.15186498778053;6.441274446059671;-125.72499999999991;-12.823520412066188;1758614400
2025-09-23 09:00:00;864.3;979.1;1051.1819333337894;186.88193333378945;21.62234563621306;72.08193333378938;7.362060395647981;-114.80000000000007;-11.725053620672053;1758618000
2025-09-23 10:00:00;908.5;957.125;1068.2609379766482;159.76093797664817;17.58513351421554;111.13593797664817;11.611434031777266;-48.625;-5.080318662661617;1758621600
2025-09-23 11:00:00;876.6;946.9;1037.9956751035677;161.39567510356767;18.411553171750818;91.09567510356771;9.620411353212347;-70.29999999999995;-7.424226423064733;1758625200
2025-09-23 12:00:00;931.1;946.225;975.8456014865934;44.74560148659339;4.805670871720909;29.620601486593387;3.1303972613906192;-15.125;-1.5984570266057228;1758628800
2025-09-23 13:00:00;939.3;930.55;922.0602971091508;-17.239702890849117;-1.8353777164749407;-8.489702890849117;-0.9123317275642487;8.75;0.9403041212186342;1758632400
2025-09-23 14:00:00;949.7;940.875;913.969911509505;-35.73008849049506;-3.7622500253232665;-26.905088490495018;-2.8595816118501416;8.825000000000045;0.9379566892520309;1758636000
2025-09-23 15:00:00;953.0;939.85;934.308269038786;-18.691730961214034;-1.961356868962648;-5.541730961214057;-0.5896399384172003;13.149999999999977;1.3991594403362213;1758639600
2025-09-23 16:00:00;957.0;921.575;922.9266495470348;-34.0733504529652;-3.560433694144744;1.3516495470347536;0.14666734091471162;35.424999999999955;3.8439627811084236;1758643200
2025-09-23 17:00:00;958.2;919.4;907.0143409573252;-51.18565904267484;-5.341855462604346;-12.385659042674774;-1.3471458606346285;38.80000000000007;4.220143571894721;1758646800
2025-09-23 18:00:00;912.4;915.65;904.4973603248404;-7.9026396751595485;-0.8661376233186704;-11.152639675159548;-1.218002476400322;-3.25;-0.3549391142903948;1758650400
2025-09-23 19:00:00;863.2;836.725;863.1154695564712;-0.08453044352881989;-0.009792683448658466;26.390469556471203;3.1540194874625715;26.475000000000023;3.1641220233649077;1758654000
2025-09-23 20:00:00;779.1;771.95;785.4518101960069;6.351810196006909;0.8152753428323589;13.501810196006886;1.7490524251579618;7.149999999999977;0.9262257918258925;1758657600
2025-09-23 21:00:00;733.3;727.2;786.1220922748333;52.82209227483338;7.203340007477619;58.92209227483329;8.102597947584334;6.099999999999909;0.8388338833883263;1758661200
2025-09-23 22:00:00;705.3;680.275;756.421235446927;51.12123544692702;7.248154749316181;76.146235446927;11.193449038539855;25.024999999999977;3.6786593656976927;1758664800
2025-09-23 23:00:00;704.7;669.55;734.8316250652122;30.13162506521212;4.275808864085727;65.28162506521221;9.750074686761588;35.15000000000009;5.249794638189843;1758668400
2025-09-24 00:00:00;704.5;665.55;753.461088506245;48.961088506245005;6.9497641598644435;87.91108850624505;13.208787995829773;38.950000000000045;5.852302606866509;1758672000
2025-09-24 01:00:00;710.9;673.95;758.6733478800131;47.77334788001315;6.720122081869905;84.72334788001308;12.571162234589076;36.94999999999993;5.482602566955995;1758675600
2025-09-24 02:00:00;715.5;694.975;777.9332940666424;62.43329406664236;8.72582726298286;82.95829406664234;11.936874573422402;20.524999999999977;2.953343645454869;1758679200
2025-09-24 03:00:00;830.3;796.95;898.3325496086006;68.03254960860068;8.193731134361157;101.38254960860058;12.721318728728349;33.34999999999991;4.184704184704173;1758682800
2025-09-24 04:00:00;958.5;871.1;1033.549317619911;75.04931761991111;7.829871426177476;162.44931761991108;18.64875647111825;87.39999999999998;10.033291240959704;1758686400
2025-09-24 05:00:00;960.8;935.15;1094.8754663349278;134.0754663349278;13.954565605217299;159.72546633492777;17.0801974373018;25.649999999999977;2.7428754745228017;1758690000
2025-09-24 06:00:00;849.8;982.6;1079.0717669089406;229.27176690894066;26.979497165090688;96.4717669089406;9.818010066043211;-132.80000000000007;-13.515163851007538;1758693600
2025-09-24 07:00:00;725.2;928.725;1065.0975243478106;339.89752434781053;46.86948763759108;136.37252434781055;14.683843371052847;-203.52499999999998;-21.91445260976069;1758697200
2025-09-24 08:00:00;765.6;884.425;1099.5361306825569;333.93613068255684;43.61757192823365;215.1111306825569;24.322144973576833;-118.82499999999993;-13.435282810865809;1758700800
2025-09-24 09:00:00;748.5;870.225;1082.6233581535494;334.12335815354936;44.639059205551014;212.39835815354934;24.407292154735767;-121.72500000000002;-13.987761785745068;1758704400
2025-09-24 10:00:00;706.7;866.65;1105.0083354536882;398.3083354536882;56.36172852040303;238.35833545368826;27.503413771844258;-159.94999999999993;-18.456124156233766;1758708000
2025-09-24 11:00:00;660.0;897.825;1048.2141674839834;388.2141674839834;58.82032840666415;150.38916748398333;16.75038760159088;-237.82500000000005;-26.48901511987303;1758711600
2025-09-24 12:00:00;684.8;890.475;1001.9838475223122;317.18384752231225;46.31773474332831;111.50884752231218;12.522400687533302;-205.67500000000007;-23.09722339200989;1758715200
2025-09-24 13:00:00;698.3;908.65;964.7463750958036;266.44637509580366;38.156433495031315;56.09637509580364;6.173595454333752;-210.35000000000002;-23.149727617894683;1758718800
2025-09-24 14:00:00;775.8;858.25;971.6606887581352;195.8606887581352;25.246286253948856;113.41068875813517;13.214178707618428;-82.45000000000005;-9.606757937663856;1758722400
2025-09-24 15:00:00;883.9;876.35;988.3997247223538;104.49972472235379;11.82257322348159;112.04972472235374;12.785955921989359;7.5499999999999545;0.8615279283391287;1758726000
2025-09-24 16:00:00;937.1;879.825;1011.8782712067576;74.77827120675761;7.979753623600214;132.05327120675759;15.009038298156744;57.27499999999998;6.509817293211716;1758729600
2025-09-24 17:00:00;940.8;888.2;1010.6655376212502;69.86553762125027;7.42618384579616;122.46553762125018;13.788058727904772;52.59999999999991;5.922089619455067;1758733200
2025-09-24 18:00:00;919.1;888.275;999.1689681273205;80.06896812732043;8.711670996335592;110.89396812732048;12.4841933103285;30.825000000000045;3.4702091131687873;1758736800
2025-09-24 19:00:00;866.0;844.3;938.5639725327748;72.56397253277476;8.379211608865445;94.2639725327748;11.164748612196473;21.700000000000045;2.570176477555377;1758740400
2025-09-24 20:00:00;796.6;777.4;858.3082686085884;61.708268608588355;7.746456014133612;80.9082686085884;10.407546772393673;19.200000000000045;2.469771031643947;1758744000
2025-09-24 21:00:00;740.7;697.15;799.5428882138548;58.842888213854735;7.944226841346662;102.3928882138548;14.687353971721267;43.55000000000007;6.246862224772298;1758747600
2025-09-24 22:00:00;700.4;663.4;758.6689356886264;58.26893568862647;8.319379738524624;95.26893568862647;14.36070782161991;37.0;5.577328911667169;1758751200
2025-09-24 23:00:00;713.2;654.5;743.6752824833378;30.475282483337764;4.273034560198789;89.17528248333781;13.624947667431293;58.700000000000045;8.968678380443093;1758754800
2025-09-25 00:00:00;724.6;658.575;739.0014920204716;14.40149202047155;1.9875092493060378;80.42649202047153;12.21219937296003;66.02499999999998;10.025433701552592;1758758400
2025-09-25 01:00:00;737.7;674.9;746.4293180191816;8.729318019181505;1.1833154424808872;71.52931801918157;10.598506151901256;62.80000000000007;9.305082234405107;1758762000
2025-09-25 02:00:00;749.8;690.6;766.9613319634481;17.161331963448106;2.2887879385767014;76.36133196344804;11.057244709448021;59.19999999999993;8.572256009267292;1758765600
2025-09-25 03:00:00;805.2;747.35;870.2006013695774;65.00060136957734;8.072603250071701;122.85060136957736;16.43816168723856;57.85000000000002;7.740683749247343;1758769200
2025-09-25 04:00:00;1002.1;855.125;1000.2195573341336;-1.8804426658664397;-0.18765020116419914;145.09455733413358;16.96764301524731;146.97500000000002;17.187545680456076;1758772800
2025-09-25 05:00:00;991.8;933.75;1095.9881716830826;104.1881716830826;10.50495782245237;162.23817168308256;17.374904597920487;58.049999999999955;6.216867469879513;1758776400
2025-09-25 06:00:00;937.4;964.8;1097.9283661407208;160.52836614072078;17.124852372596628;133.1283661407208;13.79854541259544;-27.399999999999977;-2.839966832504144;1758780000
2025-09-25 07:00:00;847.2;988.325;1078.3535647598765;231.15356475987642;27.28441510385699;90.02856475987642;9.109206461424776;-141.125;-14.279209774112767;1758783600
2025-09-25 08:00:00;862.7;883.85;1082.4650551675368;219.76505516753673;25.47409935870369;198.61505516753675;22.471579472482517;-21.149999999999977;-2.392939978503137;1758787200
2025-09-25 09:00:00;801.1;870.8;1067.3580360748413;266.25803607484124;33.23655424726517;196.5580360748413;22.572121735741995;-69.69999999999993;-8.004134129536052;1758790800
2025-09-25 10:00:00;;918.975;1076.4293671613343;;;157.4543671613343;17.133694296507986;;;1758794400
2025-09-25 11:00:00;;974.1;1055.2428083166983;;;81.14280831669828;8.330028571676243;;;1758798000
2025-09-25 12:00:00;;926.275;1024.151390722123;;;97.87639072212312;10.566666564694408;;;1758801600
2025-09-25 13:00:00;;890.525;1000.4561884290488;;;109.9311884290488;12.344537034788333;;;1758805200
2025-09-25 14:00:00;;901.9;999.7606172087328;;;97.86061720873283;10.85049531086959;;;1758808800
2025-09-25 15:00:00;;915.325;988.6179156281912;;;73.29291562819117;8.007310586752373;;;1758812400
2025-09-25 16:00:00;;917.35;989.1025818847947;;;71.75258188479472;7.821723647985472;;;1758816000
2025-09-25 17:00:00;;926.95;983.7344098699098;;;56.78440986990972;6.125940975231644;;;1758819600
2025-09-25 18:00:00;;896.9;971.9619642398352;;;75.06196423983522;8.369044959285898;;;1758823200
2025-09-25 19:00:00;;807.725;922.5168930221616;;;114.79189302216162;14.211754374590562;;;1758826800
2025-09-25 20:00:00;;734.25;846.1760202205148;;;111.92602022051483;15.243584640179073;;;1758830400
2025-09-25 21:00:00;;696.4;790.9362891475741;;;94.53628914757417;13.574998441639025;;;1758834000
2025-09-25 22:00:00;;;735.701394932118;;;;;;;1758837600
2025-09-25 23:00:00;;;713.8884012106336;;;;;;;1758841200
2025-09-26 00:00:00;;;713.0268192006621;;;;;;;1758844800
2025-09-26 01:00:00;;;722.1432619056985;;;;;;;1758848400
2025-09-26 02:00:00;;;747.503105979902;;;;;;;1758852000
2025-09-26 03:00:00;;;834.3889465826906;;;;;;;1758855600
2025-09-26 04:00:00;;;959.2411740434;;;;;;;1758859200
2025-09-26 05:00:00;;;1032.5559744807551;;;;;;;1758862800
2025-09-26 06:00:00;;;1046.160941701287;;;;;;;1758866400
2025-09-26 07:00:00;;;1028.2256478744685;;;;;;;1758870000
2025-09-26 08:00:00;;;1062.3373718664218;;;;;;;1758873600
2025-09-26 09:00:00;;;1045.822602734964;;;;;;;1758877200
2025-09-26 10:00:00;;;1045.5451728164442;;;;;;;1758880800
2025-09-26 11:00:00;;;1003.0968397160084;;;;;;;1758884400
2025-09-26 12:00:00;;;986.6628464719004;;;;;;;1758888000
2025-09-26 13:00:00;;;933.4080716491916;;;;;;;1758891600
2025-09-26 14:00:00;;;931.7164534622958;;;;;;;1758895200
2025-09-26 15:00:00;;;957.571542820588;;;;;;;1758898800
2025-09-26 16:00:00;;;959.1908620707696;;;;;;;1758902400
2025-09-26 17:00:00;;;952.19137749406;;;;;;;1758906000
2025-09-26 18:00:00;;;943.7566577462804;;;;;;;1758909600
2025-09-26 19:00:00;;;885.517485733399;;;;;;;1758913200
2025-09-26 20:00:00;;;821.9207583584877;;;;;;;1758916800
2025-09-26 21:00:00;;;658.2682407263576;;;;;;;1758920400
2025-09-26 22:00:00;;;635.6763057227158;;;;;;;1758924000
2025-09-26 23:00:00;;;614.4818969747461;;;;;;;1758927600
2025-09-27 00:00:00;;;601.9072314848044;;;;;;;1758931200
2025-09-27 01:00:00;;;600.6279672764159;;;;;;;1758934800
2025-09-27 02:00:00;;;607.554205912523;;;;;;;1758938400
2025-09-27 03:00:00;;;627.6143029816618;;;;;;;1758942000
2025-09-27 04:00:00;;;674.1897337110792;;;;;;;1758945600
2025-09-27 05:00:00;;;728.281147122181;;;;;;;1758949200
2025-09-27 06:00:00;;;791.7018215913562;;;;;;;1758952800
2025-09-27 07:00:00;;;817.8766644407805;;;;;;;1758956400
2025-09-27 08:00:00;;;845.830080907285;;;;;;;1758960000
2025-09-27 09:00:00;;;876.0926478417894;;;;;;;1758963600
2025-09-27 10:00:00;;;865.0661232831923;;;;;;;1758967200
2025-09-27 11:00:00;;;827.9259504987566;;;;;;;1758970800
2025-09-27 12:00:00;;;816.2925168104538;;;;;;;1758974400
2025-09-27 13:00:00;;;782.5554818129696;;;;;;;1758978000
2025-09-27 14:00:00;;;766.2308090269704;;;;;;;1758981600
2025-09-27 15:00:00;;;761.7944664883786;;;;;;;1758985200
2025-09-27 16:00:00;;;773.866381545703;;;;;;;1758988800
2025-09-27 17:00:00;;;769.4725561180642;;;;;;;1758992400
2025-09-27 18:00:00;;;757.3214229118154;;;;;;;1758996000
2025-09-27 19:00:00;;;719.0966920827717;;;;;;;1758999600
2025-09-27 20:00:00;;;675.1953527272268;;;;;;;1759003200
2025-09-27 21:00:00;;;678.2739890496797;;;;;;;1759006800
2025-09-27 22:00:00;;;643.6937166623668;;;;;;;1759010400
2025-09-27 23:00:00;;;624.1569711389187;;;;;;;1759014000
2025-09-28 00:00:00;;;614.7264394747639;;;;;;;1759017600
2025-09-28 01:00:00;;;614.368926804035;;;;;;;1759021200
2025-09-28 02:00:00;;;616.7800045018679;;;;;;;1759024800
2025-09-28 03:00:00;;;637.0319454833265;;;;;;;1759028400
2025-09-28 04:00:00;;;693.1673035535161;;;;;;;1759032000
2025-09-28 05:00:00;;;752.2030797866759;;;;;;;1759035600
2025-09-28 06:00:00;;;802.9118445940347;;;;;;;1759039200
2025-09-28 07:00:00;;;846.4593504169198;;;;;;;1759042800
2025-09-28 08:00:00;;;809.9872346671534;;;;;;;1759046400
2025-09-28 09:00:00;;;782.8267328714456;;;;;;;1759050000
2025-09-28 10:00:00;;;813.4353257852358;;;;;;;1759053600
2025-09-28 11:00:00;;;800.1611751885657;;;;;;;1759057200
2025-09-28 12:00:00;;;759.6157507772261;;;;;;;1759060800
2025-09-28 13:00:00;;;769.193213351837;;;;;;;1759064400
2025-09-28 14:00:00;;;768.7304691834962;;;;;;;1759068000
2025-09-28 15:00:00;;;788.1629111858713;;;;;;;1759071600
2025-09-28 16:00:00;;;819.0174132726738;;;;;;;1759075200
2025-09-28 17:00:00;;;819.7072307977284;;;;;;;1759078800
2025-09-28 18:00:00;;;811.1173446980135;;;;;;;1759082400
2025-09-28 19:00:00;;;763.8479646877021;;;;;;;1759086000
2025-09-28 20:00:00;;;709.0536620669471;;;;;;;1759089600
2025-09-28 21:00:00;;;744.0263403294233;;;;;;;1759093200
2025-09-28 22:00:00;;;704.7960205107516;;;;;;;1759096800
2025-09-28 23:00:00;;;692.2556521335698;;;;;;;1759100400
2025-09-29 00:00:00;;;688.8731444266429;;;;;;;1759104000
2025-09-29 01:00:00;;;694.7143654375412;;;;;;;1759107600
2025-09-29 02:00:00;;;723.2473199708478;;;;;;;1759111200
2025-09-29 03:00:00;;;817.214462491513;;;;;;;1759114800
2025-09-29 04:00:00;;;958.0415324494544;;;;;;;1759118400
2025-09-29 05:00:00;;;1060.5272238983855;;;;;;;1759122000
2025-09-29 06:00:00;;;1114.583107857782;;;;;;;1759125600
2025-09-29 07:00:00;;;1142.02631128885;;;;;;;1759129200
2025-09-29 08:00:00;;;1123.495625014668;;;;;;;1759132800
2025-09-29 09:00:00;;;1134.0449766518827;;;;;;;1759136400
2025-09-29 10:00:00;;;1135.866803764757;;;;;;;1759140000
2025-09-29 11:00:00;;;1114.9621476035456;;;;;;;1759143600
2025-09-29 12:00:00;;;1067.2677397158448;;;;;;;1759147200
2025-09-29 13:00:00;;;994.233760211367;;;;;;;1759150800
2025-09-29 14:00:00;;;974.7497296408152;;;;;;;1759154400
2025-09-29 15:00:00;;;980.5051742633216;;;;;;;1759158000
2025-09-29 16:00:00;;;981.3166588142104;;;;;;;1759161600
2025-09-29 17:00:00;;;966.9412091393988;;;;;;;1759165200
2025-09-29 18:00:00;;;949.6532237371462;;;;;;;1759168800
2025-09-29 19:00:00;;;894.4345368277127;;;;;;;1759172400
2025-09-29 20:00:00;;;821.9129338205663;;;;;;;1759176000
2025-09-29 21:00:00;;;773.7060215895616;;;;;;;1759179600
2025-09-29 22:00:00;;;740.6707571789872;;;;;;;1759183200
2025-09-29 23:00:00;;;716.6598253827369;;;;;;;1759186800
2025-09-30 00:00:00;;;706.6902296755039;;;;;;;1759190400
2025-09-30 01:00:00;;;712.01082451986;;;;;;;1759194000
2025-09-30 02:00:00;;;745.7911222543635;;;;;;;1759197600
2025-09-30 03:00:00;;;853.2957435270131;;;;;;;1759201200
2025-09-30 04:00:00;;;1000.445344297468;;;;;;;1759204800
2025-09-30 05:00:00;;;1086.8627283485532;;;;;;;1759208400
2025-09-30 06:00:00;;;1085.8012261066756;;;;;;;1759212000
2025-09-30 07:00:00;;;1072.319823873633;;;;;;;1759215600
2025-09-30 08:00:00;;;1066.8298312222723;;;;;;;1759219200
2025-09-30 09:00:00;;;1085.8780263889362;;;;;;;1759222800
2025-09-30 10:00:00;;;1109.6352369183364;;;;;;;1759226400
2025-09-30 11:00:00;;;1088.4832320653427;;;;;;;1759230000
2025-09-30 12:00:00;;;1033.7604459189956;;;;;;;1759233600
2025-09-30 13:00:00;;;988.628567460576;;;;;;;1759237200
2025-09-30 14:00:00;;;987.242268026225;;;;;;;1759240800
2025-09-30 15:00:00;;;996.0401659129458;;;;;;;1759244400
2025-09-30 16:00:00;;;982.5687808710946;;;;;;;1759248000
2025-09-30 17:00:00;;;972.6325043920092;;;;;;;1759251600
2025-09-30 18:00:00;;;959.9124509524576;;;;;;;1759255200
2025-09-30 19:00:00;;;909.0470892706728;;;;;;;1759258800
2025-09-30 20:00:00;;;826.8777538457806;;;;;;;1759262400
2025-09-30 21:00:00;;;789.5719855685506;;;;;;;1759266000
2025-09-30 22:00:00;;;759.7407866630012;;;;;;;1759269600
2025-09-30 23:00:00;;;738.0564303724743;;;;;;;1759273200
2025-10-01 00:00:00;;;732.7448324048681;;;;;;;1759276800
2025-10-01 01:00:00;;;737.8137817899707;;;;;;;1759280400
2025-10-01 02:00:00;;;756.544179757339;;;;;;;1759284000
2025-10-01 03:00:00;;;873.6330827804071;;;;;;;1759287600
2025-10-01 04:00:00;;;1005.1320938457338;;;;;;;1759291200
2025-10-01 05:00:00;;;1064.772092841977;;;;;;;1759294800
2025-10-01 06:00:00;;;1049.4029128485818;;;;;;;1759298400
2025-10-01 07:00:00;;;1035.8128891836036;;;;;;;1759302000
2025-10-01 08:00:00;;;1069.3046131915935;;;;;;;1759305600
2025-10-01 09:00:00;;;1052.8568538297422;;;;;;;1759309200
2025-10-01 10:00:00;;;1074.626360829361;;;;;;;1759312800
2025-10-01 11:00:00;;;1019.3937367093292;;;;;;;1759316400
2025-10-01 12:00:00;;;974.4345097909276;;;;;;;1759320000
2025-10-01 13:00:00;;;938.2208739329204;;;;;;;1759323600
2025-10-01 14:00:00;;;944.945079977514;;;;;;;1759327200
2025-10-01 15:00:00;;;961.2238796253326;;;;;;;1759330800
2025-10-01 16:00:00;;;984.0568883516776;;;;;;;1759334400
2025-10-01 17:00:00;;;982.8774986241654;;;;;;;1759338000
2025-10-01 18:00:00;;;971.6970249201266;;;;;;;1759341600
2025-10-01 19:00:00;;;912.7583510891222;;;;;;;1759345200
2025-10-01 20:00:00;;;834.7092610716816;;;;;;;1759348800
